Company.name,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
swipp,,,2.4,7,138.9,0.19713668798824382,0,0,,38000000.0,219000000.0,41000000.0,142000000.0,301000000.0,221000000.0,427000000.0,0.0,0.0,0.0
promolta,,,1.1,10,181.6,0.33465211512887183,0,0,,20000000.0,37000000.0,185000000.0,200000000.0,80000000.0,1000000000.0,25000000.0,150000000.0,106000000.0,13000000.0
tribr,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appetas,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shopsy,,,1.0,10,707.2,0.5671449811985806,0,0,,45000000.0,5139000000.0,40000000.0,250000000.0,67000000.0,14000000.0,50000000.0,37000000.0,30000000.0,1400000000.0
stanfy,,,1.0,9,118.1,0.16133807925520327,0,0,,157000000.0,50000000.0,150000000.0,210000000.0,200000000.0,25000000.0,300000000.0,30000000.0,59000000.0,0.0
pigeonly,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
partnered,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contigofinancial,,,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plympton,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upworthy,,,4.0,10,916.3,0.40861842610247295,0,0,,3000000000.0,31000000.0,100000000.0,5000000000.0,760000000.0,100000000.0,57000000.0,33000000.0,32000000.0,50000000.0
highfive,,,7.0,10,80994.7,0.9657719881288503,0,0,,150000000.0,1025000000.0,90000000.0,114000000.0,4931000000.0,37000000.0,4420000000.0,250000000.0,2930000000.0,796000000000.0
connectifier,,,2.9,9,56.3,0.1969275018261505,0,0,,50000000.0,50000000.0,26000000.0,225000000.0,57000000.0,10000000.0,75000000.0,20000000.0,50000000.0,0.0
fundersclub,,,3.9,10,117.2,0.48157032868946303,0,0,,30000000.0,49000000.0,41000000.0,50000000.0,18000000.0,50000000.0,831000000.0,41000000.0,20000000.0,42000000.0
endurancelendingnetwork,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiptype,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonda41,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thinkful,,,4.5,10,34.7,0.18874947938359016,0,0,,20000000.0,40000000.0,10000000.0,41000000.0,146000000.0,14000000.0,15000000.0,10000000.0,20000000.0,31000000.0
syncbak,,,10.7,10,255.8,0.19359947058844235,0,0,,525000000.0,250000000.0,296000000.0,314000000.0,100000000.0,48000000.0,20000000.0,69000000.0,30000000.0,906000000.0
plutora,,,12.0,10,657.0,0.3871844955212809,0,0,,195000000.0,197000000.0,205000000.0,10000000.0,150000000.0,520000000.0,880000000.0,60000000.0,353000000.0,4000000000.0
neighborly,,,3.0,10,48.9,0.1223525306187607,0,0,,17000000.0,20000000.0,32000000.0,106000000.0,51000000.0,41000000.0,20000000.0,44000000.0,81000000.0,77000000.0
elephantis,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inkmobility,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
birdbox,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
babylist,,,19.2,2,18.4,0.42485287460389315,0,0,,148000000.0,36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dinamundo,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipsolutions,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agsquared,,,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crowdhall,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meldium,,,3.2,7,134.4,0.36206331969983774,0,0,,50000000.0,100000000.0,42000000.0,22000000.0,335000000.0,745000000.0,50000000.0,0.0,0.0,0.0
storefront,,,18.2,6,25.8,0.24709710743801652,0,0,,17000000.0,89000000.0,50000000.0,30000000.0,20000000.0,52000000.0,0.0,0.0,0.0,0.0
olset,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fit3d,,,4.3,8,39.0,0.3402386273328035,0,0,,10000000.0,241000000.0,40000000.0,10000000.0,30000000.0,19000000.0,20000000.0,20000000.0,0.0,0.0
picklify,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
senseplatform,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tubularlabs,,,10.7,8,130.4,0.18403090830826538,0,0,,352000000.0,204000000.0,185000000.0,44000000.0,381000000.0,66000000.0,12000000.0,60000000.0,0.0,0.0
svayananotechnologies,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quikkly,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sefaira,,,11.9,10,116.1,0.179769287109375,0,0,,100000000.0,460000000.0,160000000.0,32000000.0,90000000.0,72000000.0,23000000.0,80000000.0,44000000.0,100000000.0
passportparking,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
streamonce,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobilerealtyappscom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cleantie,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urbanremedy,,,25.0,6,374.5,0.44371816460187247,0,0,,100000000.0,252000000.0,643000000.0,30000000.0,170000000.0,2550000000.0,0.0,0.0,0.0,0.0
procuredhealth,,,13.5,10,1541.4,0.4177103105755672,0,0,,30000000.0,20000000.0,320000000.0,69000000.0,16000000.0,7818000000.0,100000000.0,6271000000.0,150000000.0,620000000.0
tradesy,,,25.0,9,834.1,0.2568764015680667,0,0,,1400000000.0,700000000.0,40000000.0,2000000000.0,379000000.0,75000000.0,210000000.0,37000000.0,3500000000.0,0.0
pathbrite,,,3.3,10,85.9,0.19757083391984556,0,0,,108000000.0,39000000.0,100000000.0,59000000.0,23000000.0,48000000.0,78000000.0,16000000.0,44000000.0,344000000.0
aciworldwide,,,1000.0,10,7713.5,0.5619290422303098,0,0,,200000000.0,7015000000.0,20000000.0,176000000.0,132000000.0,64000000000.0,10000000.0,573000000.0,470000000.0,4539000000.0
ocoos,,,9.8,9,5422.6,0.3186760766075212,0,0,,7508000000.0,500000000.0,27000000000.0,21000000.0,11000000000.0,760000000.0,5581000000.0,1356000000.0,500000000.0,0.0
measureful,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zumper,,,55.0,10,353.8,0.4859669942287292,0,0,,245000000.0,2775000000.0,38000000.0,180000000.0,40000000.0,49000000.0,15000000.0,130000000.0,56000000.0,10000000.0
curalate,,,3.9,10,43.2,0.1098940231967941,0,0,,30000000.0,70000000.0,55000000.0,84000000.0,30000000.0,20000000.0,50000000.0,44000000.0,20000000.0,29000000.0
alwaysprepped,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tealet,,,3.6,1,75.0,0.9125925062642037,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aviiq,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
variable,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liquidcoolsolutions,,,10.0,8,63.4,0.19820104091648166,0,0,,21000000.0,206000000.0,208000000.0,10000000.0,30000000.0,50000000.0,30000000.0,79000000.0,0.0,0.0
spreeify,,,1.0,8,57.7,0.24525421613668089,0,0,,10000000.0,231000000.0,150000000.0,64000000.0,11000000.0,42000000.0,28000000.0,41000000.0,0.0,0.0
displair,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handybook,,,5.0,9,180.1,0.23254298273802385,0,0,,750000000.0,157000000.0,50000000.0,89000000.0,334000000.0,54000000.0,46000000.0,41000000.0,280000000.0,0.0
wakiebudist,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newsup,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appio,,,1.0,1,1.0,0.5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobileroadie,,,1.1,9,64.1,0.17260717377394708,0,0,,49000000.0,50000000.0,50000000.0,66000000.0,30000000.0,200000000.0,10000000.0,133000000.0,53000000.0,0.0
shotfarm,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
musicdealers,,,8.5,10,434.9,0.5432164097130286,0,0,,20000000.0,50000000.0,30000000.0,35000000.0,3210000000.0,11000000.0,24000000.0,334000000.0,475000000.0,160000000.0
rocketlistings,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virool,,,18.5,9,324.1,0.31036434068108,0,0,,150000000.0,106000000.0,107000000.0,204000000.0,352000000.0,1810000000.0,192000000.0,30000000.0,290000000.0,0.0
thedailyhundred,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fancred,,,3.0,7,62508.0,0.8017990303527891,0,0,,30000000000.0,40000000.0,20000000.0,558000000000.0,32000000000.0,20000000.0,5000000000.0,0.0,0.0,0.0
swingbyswing,,,8.0,9,7981.0,0.9778674661261687,0,0,,247000000.0,35000000.0,15000000.0,10000000.0,120000000.0,245000000.0,80000000.0,79000000000.0,58000000.0,0.0
muzzley,,,3.8,8,1338.6,0.41424963259371433,0,0,,50000000.0,88000000.0,4931000000.0,65000000.0,80000000.0,65000000.0,1100000000.0,7007000000.0,0.0,0.0
verbalizeit,,,1.7,9,63.7,0.20813343433493253,0,0,,14000000.0,250000000.0,89000000.0,91000000.0,38000000.0,71000000.0,21000000.0,53000000.0,10000000.0,0.0
stackify,,,1.0,10,766.7,0.38586999539791494,0,0,,1433000000.0,98000000.0,4456000000.0,280000000.0,724000000.0,450000000.0,113000000.0,19000000.0,45000000.0,49000000.0
realscout,,,5.0,10,398.6,0.49771825620947646,0,0,,550000000.0,245000000.0,2775000000.0,40000000.0,36000000.0,38000000.0,180000000.0,40000000.0,49000000.0,33000000.0
tarponbiosystems,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dropship,,,12.3,10,170.1,0.4027952110264697,0,0,,1128000000.0,10000000.0,115000000.0,150000000.0,50000000.0,63000000.0,73000000.0,25000000.0,60000000.0,27000000.0
twice,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vhx,,,3.6,10,995.7,0.7407516793828129,0,0,,50000000.0,40000000.0,12000000.0,20000000.0,8571000000.0,314000000.0,25000000.0,356000000.0,525000000.0,44000000.0
jetaport,,,2.4,6,114.8,0.3346340667916924,0,0,,50000000.0,424000000.0,100000000.0,10000000.0,514000000.0,50000000.0,0.0,0.0,0.0,0.0
klaviyo,,,9.4,9,600.7,0.6575759182000012,0,0,,20000000.0,30000000.0,51000000.0,4906000000.0,565000000.0,250000000.0,50000000.0,95000000.0,40000000.0,0.0
gleepost,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manicube,,,11.5,9,66.7,0.1897325370713169,0,0,,50000000.0,10000000.0,27000000.0,29000000.0,10000000.0,17000000.0,228000000.0,183000000.0,113000000.0,0.0
desktimeapp,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
feathr,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ouya,,,4.4,7,10775.8,0.8633365219586867,0,0,,100000000000.0,5500000000.0,73000000.0,50000000.0,36000000.0,1599000000.0,500000000.0,0.0,0.0,0.0
intelliwheels,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardiio,,,2.0,10,57.7,0.15804595282386247,0,0,,10000000.0,48000000.0,40000000.0,45000000.0,164000000.0,30000000.0,80000000.0,26000000.0,122000000.0,12000000.0
lumesis,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playphilocom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boomrat,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flite,,,3.8,10,327.3,0.45056833973974164,0,0,,150000000.0,112000000.0,98000000.0,350000000.0,75000000.0,50000000.0,93000000.0,66000000.0,2177000000.0,102000000.0
orkiv,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seen,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pharmajet,,,12.0,7,27.7,0.2353863040816197,0,0,,40000000.0,132000000.0,15000000.0,10000000.0,10000000.0,55000000.0,15000000.0,0.0,0.0,0.0
vine,,,1.0,9,3759.8,0.7417600099771935,0,0,,50000000.0,10000000.0,30000000.0,32000000000.0,82000000.0,90000000.0,5000000000.0,23000000.0,313000000.0,0.0
medisafeproject,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
viralgains,,,7.8,10,489.1,0.2770375361250621,0,0,,150000000.0,106000000.0,100000000.0,185000000.0,510000000.0,1810000000.0,145000000.0,28000000.0,70000000.0,1787000000.0
whengone,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
real5d,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kinnek,,,1.0,6,68.7,0.39520264136728633,0,0,,10000000.0,17000000.0,24000000.0,136000000.0,404000000.0,96000000.0,0.0,0.0,0.0,0.0
findit,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bluebox,,,2.0,8,83.9,0.19270451468461716,0,0,,289000000.0,83000000.0,79000000.0,167000000.0,116000000.0,44000000.0,31000000.0,30000000.0,0.0,0.0
qualtrics,,,538.9,10,640.8,0.2808693336756695,0,0,,2838000000.0,598000000.0,690000000.0,620000000.0,30000000.0,95000000.0,520000000.0,268000000.0,641000000.0,108000000.0
futurederm,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speek,,,1.0,8,2681.8,0.3506629234861605,0,0,,44000000.0,22000000.0,49000000.0,2625000000.0,5269000000.0,150000000.0,14000000000.0,4659000000.0,0.0,0.0
jamplify,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
housetab,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
helpshift,,,5.0,10,73.2,0.14284312635317664,0,0,,50000000.0,80000000.0,50000000.0,100000000.0,20000000.0,44000000.0,49000000.0,111000000.0,215000000.0,13000000.0
appsheet,,,1.0,10,145.9,0.45555457211691963,0,0,,100000000.0,100000000.0,11000000.0,10000000.0,972000000.0,20000000.0,33000000.0,45000000.0,97000000.0,71000000.0
catercow,,,2.7,10,1508.4,0.7461320628338538,0,0,,75000000.0,27000000.0,10000000.0,1040000000.0,112000000.0,90000000.0,480000000.0,90000000.0,160000000.0,13000000000.0
plumanalytics,,,4.1,10,2458.7,0.9497650654867706,0,0,,76000000.0,40000000.0,50000000.0,31000000.0,15000000.0,40000000.0,24000000000.0,200000000.0,15000000.0,120000000.0
salemove,,,1.0,10,284.2,0.30700903280884556,0,0,,63000000.0,153000000.0,120000000.0,127000000.0,80000000.0,1500000000.0,270000000.0,181000000.0,265000000.0,83000000.0
minewhat,,,1.0,9,585.9,0.7088045545787984,0,0,,20000000.0,94000000.0,30000000.0,95000000.0,58000000.0,40000000.0,4906000000.0,51000000.0,565000000.0,0.0
skygiraffe,,,2.3,10,65.3,0.11955988935961626,0,0,,72000000.0,114000000.0,44000000.0,19000000.0,120000000.0,65000000.0,53000000.0,100000000.0,30000000.0,36000000.0
appurify,,,4.4,10,720.3,0.42894779297910973,0,0,,10000000.0,703000000.0,62000000.0,100000000.0,49000000.0,33000000.0,4456000000.0,1433000000.0,35000000.0,322000000.0
exolabs,,,1.0,6,12.8,0.23125393824826718,0,0,,10000000.0,48000000.0,10000000.0,10000000.0,40000000.0,10000000.0,0.0,0.0,0.0,0.0
retentionscience,,,9.5,10,58.1,0.12166503273694898,0,0,,30000000.0,40000000.0,150000000.0,44000000.0,20000000.0,50000000.0,94000000.0,58000000.0,51000000.0,44000000.0
brewbit,,,2.5,8,109.4,0.18401707128715877,0,0,,58000000.0,248000000.0,30000000.0,264000000.0,58000000.0,10000000.0,221000000.0,205000000.0,0.0,0.0
dwllr,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mydrugcosts,,,14.8,8,111.8,0.1478603106149657,0,0,,325000000.0,76000000.0,202000000.0,120000000.0,67000000.0,88000000.0,181000000.0,59000000.0,0.0,0.0
gnubio,,,5.5,10,17291.8,0.9773585547838021,0,0,,50000000.0,50000000.0,95000000.0,840000000.0,50000000.0,37000000.0,171000000000.0,710000000.0,50000000.0,36000000.0
kahuna,,,6.4,10,121.3,0.24116392116654575,0,0,,110000000.0,18000000.0,83000000.0,17000000.0,525000000.0,35000000.0,130000000.0,275000000.0,10000000.0,10000000.0
businessexchange,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrailsystems,,,1.0,10,1329.8,0.6907811948202035,0,0,,163000000.0,123000000.0,96000000.0,556000000.0,70000000.0,65000000.0,158000000.0,100000000.0,967000000.0,11000000000.0
naturebox,,,50.0,9,240.8,0.21460955784829214,0,0,,20000000.0,51000000.0,800000000.0,30000000.0,31000000.0,120000000.0,776000000.0,550000000.0,30000000.0,0.0
reviewtrackers,,,2.0,10,557.8,0.3413892140573351,0,0,,37000000.0,23000000.0,208000000.0,295000000.0,85000000.0,2838000000.0,500000000.0,50000000.0,1500000000.0,42000000.0
parkenewyork,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
littleblackbag,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itapp,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yushino,,,1.0,1,34.4,0.9450987902582272,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spindle,,,1.0,10,153.5,0.161237942627329,0,0,,200000000.0,41000000.0,85000000.0,100000000.0,120000000.0,200000000.0,492000000.0,100000000.0,97000000.0,100000000.0
opbandit,,,1.0,10,191.4,0.17088554250716412,0,0,,50000000.0,380000000.0,457000000.0,396000000.0,15000000.0,96000000.0,261000000.0,47000000.0,200000000.0,12000000.0
hunome,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clinicast,,,25.2,6,76.9,0.23073631984927684,0,0,,166000000.0,100000000.0,10000000.0,12000000.0,132000000.0,349000000.0,0.0,0.0,0.0,0.0
messageme,,,1.8,9,1872.6,0.8264243248976392,0,0,,50000000.0,74000000.0,241000000.0,1125000000.0,20000000.0,10000000.0,94000000.0,17000000000.0,112000000.0,0.0
layervault,,,1.0,10,263.4,0.3045676449518334,0,0,,36000000.0,44000000.0,140000000.0,188000000.0,60000000.0,230000000.0,50000000.0,60000000.0,500000000.0,1326000000.0
virtualu,,,1.9,9,74.1,0.23488227146814405,0,0,,10000000.0,10000000.0,175000000.0,10000000.0,30000000.0,57000000.0,277000000.0,20000000.0,152000000.0,0.0
nomiku,,,1.0,10,741.3,0.8112502604084949,0,0,,24000000.0,50000000.0,50000000.0,39000000.0,6676000000.0,301000000.0,10000000.0,170000000.0,30000000.0,63000000.0
gradientx,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blendlabs,,,4.0,9,246.1,0.5414421196735221,0,0,,20000000.0,200000000.0,314000000.0,1800000000.0,14000000.0,20000000.0,73000000.0,10000000.0,10000000.0,0.0
smallknot,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildingconnected,,,5.0,10,840.8,0.7863708180758906,0,0,,32000000.0,460000000.0,160000000.0,44000000.0,10000000.0,80000000.0,20000000.0,19000000.0,7483000000.0,100000000.0
vertascale,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myvr,,,1.3,10,3378.4,0.7083648988360001,0,0,,121000000.0,40000000.0,120000000.0,66000000.0,275000000.0,5000000000.0,75000000.0,28000000000.0,27000000.0,60000000.0
ethicalelectric,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hansenmedical,,,15.0,8,10191.1,0.6415749073003963,0,0,,400000000.0,100000000.0,241000000.0,720000000.0,50000000.0,21000000000.0,400000000.0,79000000000.0,0.0,0.0
quickcue,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onejackson,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cashsquare,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulseio,,,1.0,10,495.9,0.8065935951217128,0,0,,33000000.0,44000000.0,50000000.0,32000000.0,219000000.0,50000000.0,45000000.0,10000000.0,4456000000.0,20000000.0
friendsignia,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archivesocial,,,1.2,10,1948.4,0.4015513467068105,0,0,,491000000.0,50000000.0,850000000.0,57000000.0,7170000000.0,49000000.0,620000000.0,80000000.0,9992000000.0,125000000.0
wedidit,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
educlipper,,,10.8,10,78.4,0.19757083391984556,0,0,,33000000.0,39000000.0,100000000.0,59000000.0,48000000.0,23000000.0,78000000.0,16000000.0,44000000.0,344000000.0
markerly,,,1.0,10,65.3,0.15945846954630558,0,0,,30000000.0,91000000.0,55000000.0,30000000.0,181000000.0,30000000.0,20000000.0,51000000.0,140000000.0,25000000.0
invoiced,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fetchtechnologies,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boulderionics,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carelinx,,,1.0,8,232027.8,0.9997517752701882,0,0,,15000000.0,22000000.0,50000000.0,10000000.0,150000000.0,11000000.0,20000000.0,2320000000000.0,0.0,0.0
sociablenow,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liveexercise,,,1.0,1,38.2,0.9502811328613078,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nearpod,,,5.6,9,289.0,0.2996102278210781,0,0,,40000000.0,89000000.0,280000000.0,50000000.0,299000000.0,1400000000.0,675000000.0,35000000.0,22000000.0,0.0
classbadgescom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crowdstrike,,,64.1,10,1496.4,0.32019135085668377,0,0,,600000000.0,240000000.0,2137000000.0,960000000.0,500000000.0,59000000.0,8157000000.0,2204000000.0,80000000.0,27000000.0
unboundtechnologies,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
divshot,,,4.4,7,107.2,0.26432085918731774,0,0,,30000000.0,11000000.0,455000000.0,73000000.0,308000000.0,100000000.0,95000000.0,0.0,0.0,0.0
locomobi,,,8.0,9,36.8,0.12562779017857142,0,0,,60000000.0,30000000.0,83000000.0,50000000.0,30000000.0,50000000.0,15000000.0,30000000.0,20000000.0,0.0
citybot,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whimseybox,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tailorednation,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premise,,,3.0,10,1520.0,0.6317456690560885,0,0,,1000000000.0,1132000000.0,55000000.0,313000000.0,130000000.0,340000000.0,12000000000.0,71000000.0,50000000.0,109000000.0
modulus,,,1.0,9,225.1,0.29386256702452856,0,0,,31000000.0,10000000.0,24000000.0,659000000.0,50000000.0,979000000.0,189000000.0,259000000.0,50000000.0,0.0
opengov,,,3.0,10,1028.1,0.8246077209247265,0,0,,60000000.0,20000000.0,44000000.0,51000000.0,371000000.0,45000000.0,160000000.0,9353000000.0,71000000.0,106000000.0
bzzhive,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
likehack,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thinkbiganalytics,,,10.0,10,1565.2,0.21355362163818517,0,0,,994000000.0,4347000000.0,427000000.0,32000000.0,85000000.0,632000000.0,3657000000.0,1020000000.0,4248000000.0,210000000.0
toodalu,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ministryofsupply,,,6.0,7,423.5,0.3051525652510364,0,0,,50000000.0,870000000.0,120000000.0,214000000.0,973000000.0,44000000.0,1964000000.0,0.0,0.0,0.0
chartiq,,,4.0,9,40.8,0.12547831632653061,0,0,,50000000.0,60000000.0,50000000.0,10000000.0,28000000.0,30000000.0,80000000.0,80000000.0,20000000.0,0.0
