Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
tascet,,"TASCET, The Privacy Company, offers software that transforms risk to certainty, prevents fraud, and protects individual privacy.","Fraud Detection, Information Technology, Mobile Apps, Privacy, Risk Management, SaaS, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
peerim,,Enable your team to engage customers in real-time chat,"Computer, Messaging, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
nexamp,,"Nexamp is leading the transformation to the new energy economy with proven solutions for solar energy development, ownership, and operation.","Clean Energy, Finance, Project Management, Solar",11.3,9,258.7,0.207035146,0,0,,11.2,6,80,70.8,9.2,15,32.5,4,30,0
cdnsumo,,Easy to use CDN for Platforms as a Service,"Cloud Data Services, SaaS, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
over40females,,,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
awesomenesstv,,AwesomenessTV is a next generation media company serving the global Generation Z audience,"Media and Entertainment, TV, TV Production",4,10,169.3,0.24991932,0,0,,75,3.3,10,10,8,29.9,14,5,12,2.1
zeuss,,Zeuss provides software solutions that give users unmatched insight into their digital communications.,"Analytics, Big Data, Software",1,9,3317.8,0.374440989,0,0,,297.8,3,4.5,5,180,1600,1200,2.5,25,0
propertycapsule,,The Commercial Real Estate Cloud Platform,"Commercial Real Estate, Property Management, Real Estate",4.6,5,191.5,0.210716005,0,0,,25.3,33.5,51,44.5,37.2,0,0,0,0,0
finalsite,,Finalsite is an online learning and communications platform for the education industry.,"EdTech, Education",8,10,1073.6,0.464694255,0,0,,7.5,3.5,9,5,209.5,39.8,3.8,694.5,15,86
lstn,,"Real wood headphones, speakers and earbuds. Proceeds help provide hearing to someone in need through Starkey Hearing Foundation.","Audio, E-Commerce, Electronics",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
timely,gettimely,"Timely is an automatic time tracking app for freelancers and teams, developed by Memory.ai.","Apps, Mobile, Software",6.1,7,42.5,0.172683737,0,0,,8.5,8.5,4.5,1,6.2,9.4,4.4,0,0,0
laicos,,A Tampa Based Startup Studio turning ideas into products into companies,"Hardware, iOS, Medical, Mobile, Social Media, Software, Wearables",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
hellofresh,hellofreshgroup,,,10,9,1125.6,0.411327399,0,0,,17,10,255,25,15.4,3,52.6,667.6,80,0
seeforge,,SEE Forge is a cloud-based enterprise mobility reporting platform for companies to take their existing paperwork onto any mobile device.,"Enterprise Software, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
zubie,,"Zubie is a connected-car platform that provides location tracking, driver scoring, alert and location sharing services.","Automotive, Car Sharing, Hardware, Mobile Apps",5,10,280.8,0.353651502,0,0,,6,4,3,4.5,1.3,1,9,48,150,54
savveo,,"Savveo is an online marketplace enabling advertisers to compare advertising options across channels, and purchase and track campaigns.","Advertising, Marketing, Marketplace",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
truelens,,"TrueLens is a CRM platform providing Socialgraphic insights into customers, enabling brands to increase ROI and revenue.","Advertising, Analytics, Marketing",7.3,10,182.8,0.205446279,0,0,,7.5,5,44.4,63.4,7.4,20.3,8.3,5,11.5,10
mobiley,,Mobiley converts existing websites into mobile-optimized websites in a matter of minutes.,"Mobile, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
protostarpartners,,private investment firm,"Greater New York Area, East Coast, Northeastern US",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
optionscitysoftware,optionscity,OptionsCity Software specializes in the development of electronic trading and market-making platforms for traders.,"Finance, Financial Services, Software",6.1,8,124.8,0.238955406,0,0,,6,20,1,5.5,50,24.3,10,8,0,0
keiretsuforum,,"Keiretsu Forum is a California-based angel group that offers early, seed, and later stage venture, and debt financing investments.","Angel Investment, Finance, Venture Capital",5.3,8,47.4,0.195178835,0,0,,8.2,14.8,5.6,1,4.6,2,9.6,1.6,0,0
humannetworklabs,,Human Network Labs is a developer of mobile social networking technologies for localizing persons and objects.,"Mobile Devices, Social Network, Web Browsers",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
transbiotec,tbt,,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
genesisfinancialsolutions,genesis-fs,Genesis Financial Solutions provides consumer financing options for merchants and service providers in the United States.,"Consumer, Finance, Financial Services, FinTech",5.9,10,2362.8,0.443434755,0,0,,876.3,130.5,16.5,16.2,4.3,2,1300,2,10,5
edisonventures,,Edison Partners is a growth equity firm that focuses on technology-enabled solutions in the Eastern United States.,Venture Capital,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cloudtags,,CloudTags is the creator of the Connected Store. We work with digitally native brands and retailers to power data-driven pop-ups.,"Advertising, E-Commerce, Mobile, Retail Technology",5.8,10,136336.2,0.998003211,0,0,,5,45.7,38,5,11.5,5,136200,10,12,4
gryphonnetworks,,Gryphon Networks offers a cloud-based solution that enables marketers to increase their revenue while honoring consumer choice.,"Analytics, Enterprise Software, SaaS",28,10,10498.1,0.944181298,0,0,,52.5,50,12.7,45.1,9,3.3,13,10200,102.5,10
cyanto,,"Cyanto is a stealth energy startup based in San Carlos, California.","Energy, Energy Efficiency, Renewable Energy",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
projecteve,projecteve,"Project Eve is a digital publisher that offers mentoring, networking, and support to women in business.","Communities, Digital Marketing, Private Social Networking",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
clickquotesave,,"Click Quote Save is a lead generation, white-labeled client acquisition solution for financial institutions.","Finance, Insurance, Lead Generation",1,9,4646.2,0.542265644,0,0,,477.2,48,5,764.9,20,3300,20,6.1,5,0
overdog,,Overdog is a social matchmaking platform connecting like-minded gamers to create better online multiplayer experiences.,"Digital Entertainment, Social Media, Video Games, Video Streaming",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
keyme,,"KeyMe is the most accurate, secure, and convenient way to copy keys with over 1,000 US key copying kiosks in major retailers & a mobile app.","Artificial Intelligence, E-Commerce, Enterprise Software, Hardware, Mobile Apps, Retail, Robotics",3,3,78,0.471153846,0,0,,35.5,2.5,40,0,0,0,0,0,0,0
beatneek,,"Beatneek is the only company today that provides a unique music services created for DJs, clubs, bars, Coffee shops, and restaurants.",Music,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
catapultdesign,,Catapult Design is a non-profit design consultancy that develops and implements human-centered products.,"Consulting, Non Profit, Product Design",5,10,139,0.148516122,0,0,,1,13.3,11.7,29,14.8,6.6,24.7,6.2,28.1,3.6
waveplay,waveplayllc,"An agency that helps clients share knowledge to take a leadership position, engage employees, and build a fan base of customers.","Brand Marketing, Business Development, Consulting, Events, Public Relations, Social Media, Video",4.6,7,87,0.333108733,0,0,,1,44.5,3.5,1.9,18.7,5.3,12.1,0,0,0
lightarrow,,"Austin-based startup that builds next-gen mobile apps for business and productivity: Calendars, CRM, Big Data, Projects, Finance, and More.","Big Data, CRM, Mobile, Mobile Apps",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cadcrowd,,"Cad Crowd helps clients hire global 3D CAD designers, industrial designers and product developers on demand.","CAD, Product Design, Product Search",1,10,388,0.463483101,0,0,,256.5,13.6,9,6,50.3,5.4,5,1,9.5,31.7
sumzero,,SumZero is an investment website helping top tier investors share actionable ideas and grow their professional networks.,"Finance, Internet, Marketing, Recruiting",7,9,9794.4,0.980854374,0,0,,15,8.3,2,3.8,1,57.3,1.9,5.1,9700,0
getafive,,"GetAFive is an online AP test prep tool that offers video reviews from teachers, customized study plans, practice tests, and more.","Education, Video",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
pharosinnovations,,We help healthcare providers succeed with value-based contracts using patient engagement solutions.,"Health Care, Information Technology, Medical, mHealth",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
kemptechnologies,,Powering always-on application experience (AX).,"Content, Information Technology, Software, Web Hosting",49.3,10,8382.6,0.27594711,0,0,,2200,198.4,405.8,3000,2,235.4,2300,23.3,15.7,2
exablox,,,,5,10,265.2,0.184203447,0,0,,70,10,8,2.7,50,19.3,4,5,61.2,35
profitbricks,,ProfitBricks provides IaaS for enterprises and individuals in need of virtual data centers and cloud computing.,"Cloud Computing, Cloud Infrastructure, Data Center, Enterprise Software",5.5,10,361.7,0.209687855,0,0,,19,5,25,20,96.1,4.4,10,14,50,118.2
wishplz,,WishPlz is an online service that enables its users to bookmark a product on a website to get an alert when the price drops.,"Big Data, E-Commerce, Machine Learning, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
vimty,,"Vimty is an online tool to help patients and their families understand, collaborate, and make decisions for the last stages of their lives.","Fitness, Health Care, Wellness",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
tvaxbiomedical,,TVAX Biomedical develops cell-based immunotherapy for the treatment of cancer.,"Biotechnology, Clinical Trials, Therapeutics",6.3,10,51157.5,0.993856483,0,0,,3.2,3.8,3,4.5,12,4,106,10,51000,11
printful,theprintful,"Easy, on-demand, online printing, fulfillment and drop-shipping.","Delivery, E-Commerce, Fashion, Printing, Shipping",2.4,9,745.1,0.218524261,0,0,,86.2,19,76.3,4.4,120,9,275.3,25.4,129.5,0
achievemint,,The Activity Exchange is a patient engagement platform focused on demonstrating health outcomes with digital health solutions and more.,"Health Care, mHealth, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
videoblocks,,StoryBlocks is a subscription-based video and audio stock that provides unlimited download access to its users for royalty free content.,"Media and Entertainment, News, Software, Video, Video Editing",33.4,10,872.3,0.541270317,0,0,,1.3,5.6,613,1,10,34.6,6.4,10,186,4.4
expertta,,Expert TA offers educational teaching assistant software for professors and teaching assistants.,"E-Learning, Education, Tutoring",6.8,10,731.6,0.268844083,0,0,,40.6,9.5,7,46,12,146.6,70.3,31.1,35,333.5
associatedmaterialprocessing,ampchem,Associated Material Processing develops and markets chemical polymer that can remove poisons such as arsenic and phosphate from water.,"Chemical, Industrial, Manufacturing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
intellibatt,,,,5.5,9,84747.6,0.227312967,0,0,,28000,17400,21400,129.6,3000,3800,18,4100,6900,0
evidationhealth,evidation,New ways to measure health in everyday life.,"Analytics, Big Data, Health Care",2.2,9,24465,0.994694989,0,0,,20.5,6,5,24400,21.5,4.5,3.5,2,2,0
fanappz,,Fan Appz provides mobile and digital solutions to help consumer brands acquire new customers and grow existing customer relationships.,"Mobile, Social Media, Social Media Marketing, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
mapmyid,,"Redefining Mailing addresses and Enabling Postal, Shipping & Logistic companies to send physical packages to any cell#, email or Social ID","Delivery, E-Commerce, Retail, Shipping, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
tutoruniverse,,,,2.4,9,366.8,0.769522493,0,0,,10.2,4.7,15.5,1,3.8,5,321.1,4.5,1,0
burstworks,,Consumer behavior big data as a service,"Advertising, Big Data, Data Integration, Market Research",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
xdynia,,Xydnia is a drug development company specializing in medication for the treatment of pain.,"Biotechnology, Developer Platform, Health Care",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
bolster,,Platform for major home renovation projects (operating at 98.7% on time and 99.3% on budget as of Feb 17),"Financial Services, Home Renovation, Insurance",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
biomeme,,Biomeme is a real-time PCR thermocycler that attaches to iPhone 5s and enables DNA diagnostics and real-time disease surveillance.,"Biotechnology, mHealth, Security",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
authorly,,"Authorly is a digital publishing platform for creating storybook apps for Android, iOS, and Kindle Fire devices.","EdTech, Education, Publishing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
sherly,,Sher.ly is a B2B shared data projects secure platform with context smart syncing for large files directly and only from on premise storage.,"Cloud Data Services, Cyber Security, File Sharing, Local, Software",1,7,37.2,0.168762285,0,0,,9,5,5,2.7,2.5,8,5,0,0,0
solexel,,"Beamreach develops high-efficiency, low-cost, crystalline silicon solar cells and modules for photovoltaic (PV) electricity generation.","Energy, Environmental Engineering, Renewable Energy",5,10,397.4,0.366479626,0,0,,5,12,5,15,21.8,6.7,20.9,1,220,90
suvolacorporation,,Suvola Corporation is an information technology cyber security company pioneering the next-generation security solutions.,"Cyber Security, Enterprise Software, IaaS, Internet of Things, SaaS, Software, Wearables",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
naaya,,"Naaya is a game-based social learning, assessment and interactive entertainment product for kids.","Children, E-Learning",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
mapbox,,Mapbox is a location data platform for mobile and web applications.,"Business Intelligence, Cloud Computing, Data Visualization, Enterprise Software, Location Based Services, Mapping Services, Open Source",100,10,520403.7,0.380828774,0,0,,4,34.5,2,136200,265600,118500,10,10,5.5,37.7
vacationfutures,,Rented.com offers guaranteed income to rental investors and second home owners.,"E-Commerce, Hospitality, Rental, Travel",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
koality,,Koality is a software testing platform that allows users to test their code in a production-like environment before deployment.,"Enterprise Software, Test and Measurement",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
adaptivebiotechnologies,,Adaptive Biotechnologies translates a scale and precision of the adaptive immune system into products to diagnose and treat disease.,"Biotechnology, Health Care, Therapeutics",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
logikcull,,"Logikcull offers a secure, cloud-based solution to solve the expensive, complex, and risky challenges associated with eDiscovery.","Cloud Data Services, Internet, Legal, Software",19,10,238.2,0.433641339,0,0,,3,12.8,8.5,3.3,152.6,14.9,23.8,1.7,16.4,1.2
cyphyworks,,Aria Insights develops unmanned air vehicles for search and rescue missions and bridge inspections.,"Drones, GovTech, Industrial, Public Safety",2.4,8,3208.5,0.770851091,0,0,,34.7,304.5,9.6,1.9,16.4,7.3,34.1,2800,0,0
entrupy,,Entrupy enables businesses to instantly authenticate high value goods.,"Enterprise Software, Hardware, Security, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
rcr8,,rcr8 offers a location-based search engine that enables its users to find outdoor activities and a variety of deals in real time.,"Health Care, Outdoors, Sports",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
digitaldreamlabs,,,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
lakshmicapital,,"Lakshmi Capital is an asset management firm, manages client accounts according to an Absolute Return Strategy.","Greater Los Angeles Area, West Coast, Western US",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
rhocapitalventures,rhocanada,"Rho Capital Partners, an American private equity firm, offers long-term investments to IT, new media, healthcare, and energy tech companies.","Finance, Financial Services, Venture Capital",15.4,7,61.9,0.22207114,0,0,,14.2,3.2,4.4,1.2,13.9,20,5,0,0,0
curvo,curvolabs,Curvo is an online platform connecting medical device manufacturing companies and surgery centers.,"Analytics, Health Care, Medical Device",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
sandhillangels,,"Sand Hill Angels, a venture capital firm, invests in internet, information technology, clean tech, consumer, and life sciences businesses.","Finance, Financial Services, Venture Capital",2.9,10,180.7,0.149007625,0,0,,1.1,29.4,35,11.7,11.6,3,15.5,33.8,7,32.6
creativelive,,"CreativeLive is the world__ leading live, online classroom for creative entrepreneurs.","EdTech, Education, Internet, Online Portals",4.9,9,506.5,0.235625243,0,0,,6,70,63.7,67.5,48.3,12.5,7.5,209.5,21.5,0
zipfit,,Founded in 2011 ZipFit helps aims to simply clothes shopping through technology.,"E-Commerce, Lifestyle, Shopping",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cashbet,,"CashBet is an iGaming enterprise SaaS platform providing custom solutions for mobile, social, peer-to-peer, and skill-based gaming.","Gambling, Gaming, Mobile, Online Games, SaaS, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
