Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
socialhighrise,,Social media management for restaurants.,"Outsourcing, Small and Medium Businesses, Social Media, Social Media Marketing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everstring,,EverString helps companies leverage data to optimize sales and marketing capabilities,"Marketing, Predictive Analytics, Software",20.0,10,327.9,0.31042042,0,0,,30.0,4.8,152.1,93.1,21.4,4.4,2.8,10.0,8.0,1.3
easypaint,,"Request, schedule, and pay a certified professional to paint your home.","Consumer, Information Services, Online Auctions",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferevo,,Ferevo is a mobile network that provides targeted advertising content to end users through messaging and VoIP apps on their smartphones.,"Ad Network, Advertising, Advertising Platforms, Apps, Information Technology, iOS, Marketing, Messaging",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collegesnackattack,,College Snack Attack is a late night snack delivery service for college campuses.,"Delivery, Internet",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boxcat,box-cat,Indie games collaboration micropublishin,"Consumer Electronics, Mobile, Video Games",1.4,6,7.2,0.181712963,0,0,,1.1,1.0,1.0,1.1,1.0,2.0,0.0,0.0,0.0,0.0
ebuybit,,Ebuybit.com is an online retailer offering a wide variety of items at discount prices.,"E-Commerce, Shipping, Shopping",4.3,4,30.5,0.45872614899999997,0,0,,1.0,11.2,1.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0
bakesale,,In-Stream and Social Fundraising Platfor,"Crowdfunding, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monsieur,,"Monsieur is the leader in the automated bartending space and has been featured in CNN, TechCrunch, and Business Insider.","Hardware, Robotics, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appcard,,"AppCard is a platform enabling merchants to retain customer through loyalty programs, analytics engines, rewards and personalized offers.","Analytics, Business Intelligence, FinTech, Loyalty Programs",1.0,10,50.4,0.17537478,0,0,,16.0,5.0,2.0,4.0,1.7,2.0,9.7,3.5,1.0,5.5
lumate,,Lumate is a high frequency trading platform for mobile advertising.,"Advertising, Android, Apps, iOS, Mobile, Mobile Advertising",5.0,8,300.7,0.86792153,0,0,,2.6,3.0,5.0,1.6,1.0,2.1,280.0,5.4,0.0,0.0
citynotes,,City Notes provides users with city guide applications optimized for iPhones.,"Android, Guides, Mobile Apps",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modsystems,,MOD Systems offers a platform that enables retailers to sell and distribute digital entertainment to consumers effectively.,"Consumer, Digital Entertainment, Enterprise Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jibo,,Jibo is a design-driven company that creates unforgettable experiences through advanced robotics technology.,"Artificial Intelligence, Consumer Electronics, Machine Learning, Robotics",10.0,10,52.3,0.17957510899999998,0,0,,3.0,5.2,5.4,1.0,5.0,15.7,12.0,1.5,2.5,1.0
tagthiscar,,Making Drivers Smarter!,"Automotive, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
windforceventures,,Windforce Ventures is a venture capital firm specialized in early-stage social media and mobile technology investments.,"B2B, Finance, Mobile, Social Media, Venture Capital",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genapsys,,GenapSys has developed a novel DNA sequencing technology and detection system for applied genomic testing and medical sequencing.,"Biotechnology, Genetics, Health Diagnostics",6.0,9,3421.8,0.930698747,0,0,,5.0,5.0,10.0,84.0,3.6,4.2,5.0,3300.0,5.0,0.0
campthat,,"Campthat LLC is a company based out of 3654 Ranchero Dr Apt 206, Ann Arbor, MI, United States.","Location Based Services, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxtome,,Platform technology for proximity-based mobile access to any smart device that would normally require physical interaction.,"Cloud Infrastructure, FinTech, Internet of Things, Mobile, Mobile Payments, Retail Technology",4.6,10,13391.3,0.331297558,0,0,,1500.0,317.4,1.0,5.1,4800.0,5800.0,103.2,500.0,20.0,344.6
persimmontechnologies,persimmontech,"Persimmon Technologies manufactures atmospheric and vacuum robotics, vacuum modules, and automation systems.","Hardware, Manufacturing, Robotics, Semiconductor, Software",5.0,9,5717.8,0.35395533,0,0,,5.0,15.0,20.0,117.8,20.0,602.7,2800.0,337.3,1800.0,0.0
mobilesystem7,,"Mobile System 7's products protect enterprise data, by using advanced analytics and adaptive access controls.","Analytics, Enterprise Software, Mobile, SaaS, Security",1.9,10,18894.3,0.310201448,0,0,,4.0,48.6,3000.0,2200.0,8700.0,53.0,193.2,87.5,4600.0,8.0
socialtagg,,Better Networking. Better Events.,"Apps, Events, Mobile, NFC, QR Codes, Social Media, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plasmasi,,PlasmaSi manufactures miscellaneous industrial equipments.,"Hardware, Industrial, Manufacturing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tascet,,"TASCET, The Privacy Company, offers software that transforms risk to certainty, prevents fraud, and protects individual privacy.","Fraud Detection, Information Technology, Mobile Apps, Privacy, Risk Management, SaaS, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peerim,,Enable your team to engage customers in real-time chat,"Computer, Messaging, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nexamp,,"Nexamp is leading the transformation to the new energy economy with proven solutions for solar energy development, ownership, and operation.","Clean Energy, Finance, Project Management, Solar",11.3,9,258.7,0.207035146,0,0,,11.2,6.0,80.0,70.8,9.2,15.0,32.5,4.0,30.0,0.0
cdnsumo,,Easy to use CDN for Platforms as a Service,"Cloud Data Services, SaaS, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
over40females,,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
awesomenesstv,,AwesomenessTV is a next generation media company serving the global Generation Z audience,"Media and Entertainment, TV, TV Production",4.0,10,169.3,0.24991932,0,0,,75.0,3.3,10.0,10.0,8.0,29.9,14.0,5.0,12.0,2.1
zeuss,,Zeuss provides software solutions that give users unmatched insight into their digital communications.,"Analytics, Big Data, Software",1.0,9,3317.8,0.374440989,0,0,,297.8,3.0,4.5,5.0,180.0,1600.0,1200.0,2.5,25.0,0.0
propertycapsule,,The Commercial Real Estate Cloud Platform,"Commercial Real Estate, Property Management, Real Estate",4.6,5,191.5,0.210716005,0,0,,25.3,33.5,51.0,44.5,37.2,0.0,0.0,0.0,0.0,0.0
finalsite,,Finalsite is an online learning and communications platform for the education industry.,"EdTech, Education",8.0,10,1073.6,0.464694255,0,0,,7.5,3.5,9.0,5.0,209.5,39.8,3.8,694.5,15.0,86.0
lstn,,"Real wood headphones, speakers and earbuds. Proceeds help provide hearing to someone in need through Starkey Hearing Foundation.","Audio, E-Commerce, Electronics",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timely,gettimely,"Timely is an automatic time tracking app for freelancers and teams, developed by Memory.ai.","Apps, Mobile, Software",6.1,7,42.5,0.172683737,0,0,,8.5,8.5,4.5,1.0,6.2,9.4,4.4,0.0,0.0,0.0
laicos,,A Tampa Based Startup Studio turning ideas into products into companies,"Hardware, iOS, Medical, Mobile, Social Media, Software, Wearables",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hellofresh,HelloFresh is a food subscription company that sends pre-portioned ingredients to users’ doorstep each week.,"Consumer, Cooking, Food and Beverage, Subscription Service",,10.0,9,1125.6,0.411327399,0,0,,17.0,10.0,255.0,25.0,15.4,3.0,52.6,667.6,80.0,0.0
seeforge,,SEE Forge is a cloud-based enterprise mobility reporting platform for companies to take their existing paperwork onto any mobile device.,"Enterprise Software, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zubie,,"Zubie is a connected-car platform that provides location tracking, driver scoring, alert and location sharing services.","Automotive, Car Sharing, Hardware, Mobile Apps",5.0,10,280.8,0.353651502,0,0,,6.0,4.0,3.0,4.5,1.3,1.0,9.0,48.0,150.0,54.0
savveo,,"Savveo is an online marketplace enabling advertisers to compare advertising options across channels, and purchase and track campaigns.","Advertising, Marketing, Marketplace",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truelens,,"TrueLens is a CRM platform providing Socialgraphic insights into customers, enabling brands to increase ROI and revenue.","Advertising, Analytics, Marketing",7.3,10,182.8,0.20544627899999998,0,0,,7.5,5.0,44.4,63.4,7.4,20.3,8.3,5.0,11.5,10.0
mobiley,,Mobiley converts existing websites into mobile-optimized websites in a matter of minutes.,"Mobile, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protostarpartners,,private investment firm,"Greater New York Area, East Coast, Northeastern US",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optionscitysoftware,optionscity,OptionsCity Software specializes in the development of electronic trading and market-making platforms for traders.,"Finance, Financial Services, Software",6.1,8,124.8,0.238955406,0,0,,6.0,20.0,1.0,5.5,50.0,24.3,10.0,8.0,0.0,0.0
keiretsuforum,,"Keiretsu Forum is a California-based angel group that offers early, seed, and later stage venture, and debt financing investments.","Angel Investment, Finance, Venture Capital",5.3,8,47.4,0.195178835,0,0,,8.2,14.8,5.6,1.0,4.6,2.0,9.6,1.6,0.0,0.0
humannetworklabs,,Human Network Labs is a developer of mobile social networking technologies for localizing persons and objects.,"Mobile Devices, Social Network, Web Browsers",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transbiotec,"TransBiotec, a development-stage company, focuses on the development, marketing and sale of non-invasive alcohol sensing systems in the U.S.","Manufacturing, Public Transportation",,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genesisfinancialsolutions,genesis-fs,Genesis Financial Solutions provides consumer financing options for merchants and service providers in the United States.,"Consumer, Finance, Financial Services, FinTech",5.9,10,2362.8,0.443434755,0,0,,876.3,130.5,16.5,16.2,4.3,2.0,1300.0,2.0,10.0,5.0
edisonventures,,Edison Partners is a growth equity firm that focuses on technology-enabled solutions in the Eastern United States.,Venture Capital,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloudtags,,CloudTags is the creator of the Connected Store. We work with digitally native brands and retailers to power data-driven pop-ups.,"Advertising, E-Commerce, Mobile, Retail Technology",5.8,10,136336.2,0.9980032109999999,0,0,,5.0,45.7,38.0,5.0,11.5,5.0,136200.0,10.0,12.0,4.0
gryphonnetworks,,Gryphon Networks offers a cloud-based solution that enables marketers to increase their revenue while honoring consumer choice.,"Analytics, Enterprise Software, SaaS",28.0,10,10498.1,0.944181298,0,0,,52.5,50.0,12.7,45.1,9.0,3.3,13.0,10200.0,102.5,10.0
cyanto,,"Cyanto is a stealth energy startup based in San Carlos, California.","Energy, Energy Efficiency, Renewable Energy",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
projecteve,projecteve,"Project Eve is a digital publisher that offers mentoring, networking, and support to women in business.","Communities, Digital Marketing, Private Social Networking",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clickquotesave,,"Click Quote Save is a lead generation, white-labeled client acquisition solution for financial institutions.","Finance, Insurance, Lead Generation",1.0,9,4646.2,0.542265644,0,0,,477.2,48.0,5.0,764.9,20.0,3300.0,20.0,6.1,5.0,0.0
overdog,,Overdog is a social matchmaking platform connecting like-minded gamers to create better online multiplayer experiences.,"Digital Entertainment, Social Media, Video Games, Video Streaming",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyme,,"KeyMe is the most accurate, secure, and convenient way to copy keys with over 1,000 US key copying kiosks in major retailers & a mobile app.","Artificial Intelligence, E-Commerce, Enterprise Software, Hardware, Mobile Apps, Retail, Robotics",3.0,3,78.0,0.471153846,0,0,,35.5,2.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beatneek,,"Beatneek is the only company today that provides a unique music services created for DJs, clubs, bars, Coffee shops, and restaurants.",Music,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catapultdesign,,Catapult Design is a non-profit design consultancy that develops and implements human-centered products.,"Consulting, Non Profit, Product Design",5.0,10,139.0,0.148516122,0,0,,1.0,13.3,11.7,29.0,14.8,6.6,24.7,6.2,28.1,3.6
waveplay,waveplayllc,"An agency that helps clients share knowledge to take a leadership position, engage employees, and build a fan base of customers.","Brand Marketing, Business Development, Consulting, Events, Public Relations, Social Media, Video",4.6,7,87.0,0.333108733,0,0,,1.0,44.5,3.5,1.9,18.7,5.3,12.1,0.0,0.0,0.0
lightarrow,,"Austin-based startup that builds next-gen mobile apps for business and productivity: Calendars, CRM, Big Data, Projects, Finance, and More.","Big Data, CRM, Mobile, Mobile Apps",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cadcrowd,,"Cad Crowd helps clients hire global 3D CAD designers, industrial designers and product developers on demand.","CAD, Product Design, Product Search",1.0,10,388.0,0.463483101,0,0,,256.5,13.6,9.0,6.0,50.3,5.4,5.0,1.0,9.5,31.7
sumzero,,SumZero is an investment website helping top tier investors share actionable ideas and grow their professional networks.,"Finance, Internet, Marketing, Recruiting",7.0,9,9794.4,0.9808543740000001,0,0,,15.0,8.3,2.0,3.8,1.0,57.3,1.9,5.1,9700.0,0.0
getafive,,"GetAFive is an online AP test prep tool that offers video reviews from teachers, customized study plans, practice tests, and more.","Education, Video",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pharosinnovations,,We help healthcare providers succeed with value-based contracts using patient engagement solutions.,"Health Care, Information Technology, Medical, mHealth",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kemptechnologies,,Powering always-on application experience (AX).,"Content, Information Technology, Software, Web Hosting",49.3,10,8382.6,0.27594711,0,0,,2200.0,198.4,405.8,3000.0,2.0,235.4,2300.0,23.3,15.7,2.0
exablox,"Exablox provides a scale-out, cloud-based storage and data management solution.","Cloud Computing, Enterprise Software, Flash Storage, Hardware",,5.0,10,265.2,0.184203447,0,0,,70.0,10.0,8.0,2.7,50.0,19.3,4.0,5.0,61.2,35.0
profitbricks,,ProfitBricks provides IaaS for enterprises and individuals in need of virtual data centers and cloud computing.,"Cloud Computing, Cloud Infrastructure, Data Center, Enterprise Software",5.5,10,361.7,0.209687855,0,0,,19.0,5.0,25.0,20.0,96.1,4.4,10.0,14.0,50.0,118.2
wishplz,,WishPlz is an online service that enables its users to bookmark a product on a website to get an alert when the price drops.,"Big Data, E-Commerce, Machine Learning, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vimty,,"Vimty is an online tool to help patients and their families understand, collaborate, and make decisions for the last stages of their lives.","Fitness, Health Care, Wellness",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvaxbiomedical,,TVAX Biomedical develops cell-based immunotherapy for the treatment of cancer.,"Biotechnology, Clinical Trials, Therapeutics",6.3,10,51157.5,0.993856483,0,0,,3.2,3.8,3.0,4.5,12.0,4.0,106.0,10.0,51000.0,11.0
printful,theprintful,"Easy, on-demand, online printing, fulfillment and drop-shipping.","Delivery, E-Commerce, Fashion, Printing, Shipping",2.4,9,745.1,0.21852426100000003,0,0,,86.2,19.0,76.3,4.4,120.0,9.0,275.3,25.4,129.5,0.0
achievemint,,The Activity Exchange is a patient engagement platform focused on demonstrating health outcomes with digital health solutions and more.,"Health Care, mHealth, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
videoblocks,,StoryBlocks is a subscription-based video and audio stock that provides unlimited download access to its users for royalty free content.,"Media and Entertainment, News, Software, Video, Video Editing",33.4,10,872.3,0.5412703170000001,0,0,,1.3,5.6,613.0,1.0,10.0,34.6,6.4,10.0,186.0,4.4
expertta,,Expert TA offers educational teaching assistant software for professors and teaching assistants.,"E-Learning, Education, Tutoring",6.8,10,731.6,0.268844083,0,0,,40.6,9.5,7.0,46.0,12.0,146.6,70.3,31.1,35.0,333.5
associatedmaterialprocessing,ampchem,Associated Material Processing develops and markets chemical polymer that can remove poisons such as arsenic and phosphate from water.,"Chemical, Industrial, Manufacturing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intellibatt,,,,5.5,9,84747.6,0.227312967,0,0,,28000.0,17400.0,21400.0,129.6,3000.0,3800.0,18.0,4100.0,6900.0,0.0
evidationhealth,evidation,New ways to measure health in everyday life.,"Analytics, Big Data, Health Care",2.2,9,24465.0,0.9946949890000001,0,0,,20.5,6.0,5.0,24400.0,21.5,4.5,3.5,2.0,2.0,0.0
fanappz,,Fan Appz provides mobile and digital solutions to help consumer brands acquire new customers and grow existing customer relationships.,"Mobile, Social Media, Social Media Marketing, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mapmyid,,"Redefining Mailing addresses and Enabling Postal, Shipping & Logistic companies to send physical packages to any cell#, email or Social ID","Delivery, E-Commerce, Retail, Shipping, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tutoruniverse,,,,2.4,9,366.8,0.769522493,0,0,,10.2,4.7,15.5,1.0,3.8,5.0,321.1,4.5,1.0,0.0
burstworks,,Consumer behavior big data as a service,"Advertising, Big Data, Data Integration, Market Research",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xdynia,,Xydnia is a drug development company specializing in medication for the treatment of pain.,"Biotechnology, Developer Platform, Health Care",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bolster,,Platform for major home renovation projects (operating at 98.7% on time and 99.3% on budget as of Feb 17),"Financial Services, Home Renovation, Insurance",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
